pair_id	language	target_number	continuation	good_prefix_type	good_prefix	bad_prefix_type	bad_prefix	good_sentence	bad_sentence	subject_good	subject_bad	source_idx	has_attractor	distance	subject_lemma
deu_0021	deu	PL	würden, wie er und Walter es vorhergesagt hatten; aus diesem Grund wurde (unter anderen) Olivia als Kind ausgebildet.	PL	Der Mann erzählte ihm, dass Kriege zwischen den beiden Reichen ausbrechen	SG	Der Mann erzählte ihm, dass ein Krieg zwischen den beiden Reichen ausbrechen	Der Mann erzählte ihm, dass Kriege zwischen den beiden Reichen ausbrechen würden, wie er und Walter es vorhergesagt hatten; aus diesem Grund wurde (unter anderen) Olivia als Kind ausgebildet.	Der Mann erzählte ihm, dass ein Krieg zwischen den beiden Reichen ausbrechen würden, wie er und Walter es vorhergesagt hatten; aus diesem Grund wurde (unter anderen) Olivia als Kind ausgebildet.	Kriege	Krieg	28	1	6	Krieg
deu_0023	deu	SG	habe die Verantwortung übernommen.	SG	Der Innenminister Nasrullah Babaar teilte zunächst mit, eine militante islamische Organisation, die den Sturz des ägyptischen Präsidenten Hosni Mubarak anstrebe,	PL	Der Innenminister Nasrullah Babaar teilte zunächst mit, einige militante islamische Organisationen, die den Sturz des ägyptischen Präsidenten Hosni Mubarak anstreben,	Der Innenminister Nasrullah Babaar teilte zunächst mit, eine militante islamische Organisation, die den Sturz des ägyptischen Präsidenten Hosni Mubarak anstrebe, habe die Verantwortung übernommen.	Der Innenminister Nasrullah Babaar teilte zunächst mit, einige militante islamische Organisationen, die den Sturz des ägyptischen Präsidenten Hosni Mubarak anstreben, habe die Verantwortung übernommen.	Organisation	Organisationen	30	1	12	Organisation
deu_0023	deu	PL	haben die Verantwortung übernommen.	PL	Der Innenminister Nasrullah Babaar teilte zunächst mit, einige militante islamische Organisationen, die den Sturz des ägyptischen Präsidenten Hosni Mubarak anstreben,	SG	Der Innenminister Nasrullah Babaar teilte zunächst mit, eine militante islamische Organisation, die den Sturz des ägyptischen Präsidenten Hosni Mubarak anstrebe,	Der Innenminister Nasrullah Babaar teilte zunächst mit, einige militante islamische Organisationen, die den Sturz des ägyptischen Präsidenten Hosni Mubarak anstreben, haben die Verantwortung übernommen.	Der Innenminister Nasrullah Babaar teilte zunächst mit, eine militante islamische Organisation, die den Sturz des ägyptischen Präsidenten Hosni Mubarak anstrebe, haben die Verantwortung übernommen.	Organisationen	Organisation	30	1	12	Organisation
deu_0025	deu	SG	hätte.	SG	"Die FDM trat -- anders als das in dem Nachkriegsdeutschland reaktivierte Corps Concordia Rigensis zu Hamburg (ursprünglich aus Riga) und das 1959 gegründete ""Traditionscorps"" Curonia Goettingensis -- bewusst nicht dem Kösener SC bei -- konkret schon deshalb, weil ein Beitritt die Abkehr von dem baltischen Anti - Duellanten - Prinzip zur Folge gehabt"	PL	"Die FDM trat -- anders als das in dem Nachkriegsdeutschland reaktivierte Corps Concordia Rigensis zu Hamburg (ursprünglich aus Riga) und das 1959 gegründete ""Traditionscorps"" Curonia Goettingensis -- bewusst nicht dem Kösener SC bei -- konkret schon deshalb, weil Beitritte die Abkehr von dem baltischen Anti - Duellanten - Prinzip zur Folge gehabt"	"Die FDM trat -- anders als das in dem Nachkriegsdeutschland reaktivierte Corps Concordia Rigensis zu Hamburg (ursprünglich aus Riga) und das 1959 gegründete ""Traditionscorps"" Curonia Goettingensis -- bewusst nicht dem Kösener SC bei -- konkret schon deshalb, weil ein Beitritt die Abkehr von dem baltischen Anti - Duellanten - Prinzip zur Folge gehabt hätte."	"Die FDM trat -- anders als das in dem Nachkriegsdeutschland reaktivierte Corps Concordia Rigensis zu Hamburg (ursprünglich aus Riga) und das 1959 gegründete ""Traditionscorps"" Curonia Goettingensis -- bewusst nicht dem Kösener SC bei -- konkret schon deshalb, weil Beitritte die Abkehr von dem baltischen Anti - Duellanten - Prinzip zur Folge gehabt hätte."	Beitritt	Beitritte	32	1	15	Beitritt
deu_0025	deu	PL	hätten.	PL	"Die FDM trat -- anders als das in dem Nachkriegsdeutschland reaktivierte Corps Concordia Rigensis zu Hamburg (ursprünglich aus Riga) und das 1959 gegründete ""Traditionscorps"" Curonia Goettingensis -- bewusst nicht dem Kösener SC bei -- konkret schon deshalb, weil Beitritte die Abkehr von dem baltischen Anti - Duellanten - Prinzip zur Folge gehabt"	SG	"Die FDM trat -- anders als das in dem Nachkriegsdeutschland reaktivierte Corps Concordia Rigensis zu Hamburg (ursprünglich aus Riga) und das 1959 gegründete ""Traditionscorps"" Curonia Goettingensis -- bewusst nicht dem Kösener SC bei -- konkret schon deshalb, weil ein Beitritt die Abkehr von dem baltischen Anti - Duellanten - Prinzip zur Folge gehabt"	"Die FDM trat -- anders als das in dem Nachkriegsdeutschland reaktivierte Corps Concordia Rigensis zu Hamburg (ursprünglich aus Riga) und das 1959 gegründete ""Traditionscorps"" Curonia Goettingensis -- bewusst nicht dem Kösener SC bei -- konkret schon deshalb, weil Beitritte die Abkehr von dem baltischen Anti - Duellanten - Prinzip zur Folge gehabt hätten."	"Die FDM trat -- anders als das in dem Nachkriegsdeutschland reaktivierte Corps Concordia Rigensis zu Hamburg (ursprünglich aus Riga) und das 1959 gegründete ""Traditionscorps"" Curonia Goettingensis -- bewusst nicht dem Kösener SC bei -- konkret schon deshalb, weil ein Beitritt die Abkehr von dem baltischen Anti - Duellanten - Prinzip zur Folge gehabt hätten."	Beitritte	Beitritt	32	1	15	Beitritt
deu_0026	deu	SG	war so gut wie unmöglich geworden.	SG	Die Zensur schaltete alle unerwünschten Meinungsäußerungen aus, eine Teilnahme an dem öffentlichen Leben	PL	Die Zensur schaltete alle unerwünschten Meinungsäußerungen aus, einige Teilnahmen an dem öffentlichen Leben	Die Zensur schaltete alle unerwünschten Meinungsäußerungen aus, eine Teilnahme an dem öffentlichen Leben war so gut wie unmöglich geworden.	Die Zensur schaltete alle unerwünschten Meinungsäußerungen aus, einige Teilnahmen an dem öffentlichen Leben war so gut wie unmöglich geworden.	Teilnahme	Teilnahmen	33	1	5	Teilnahme
deu_0026	deu	PL	waren so gut wie unmöglich geworden.	PL	Die Zensur schaltete alle unerwünschten Meinungsäußerungen aus, einige Teilnahmen an dem öffentlichen Leben	SG	Die Zensur schaltete alle unerwünschten Meinungsäußerungen aus, eine Teilnahme an dem öffentlichen Leben	Die Zensur schaltete alle unerwünschten Meinungsäußerungen aus, einige Teilnahmen an dem öffentlichen Leben waren so gut wie unmöglich geworden.	Die Zensur schaltete alle unerwünschten Meinungsäußerungen aus, eine Teilnahme an dem öffentlichen Leben waren so gut wie unmöglich geworden.	Teilnahmen	Teilnahme	33	1	5	Teilnahme
deu_0027	deu	SG	würde sich halten'', meinte ein Händler.	SG	``am Anfang hatten wir gehofft, der Markt	PL	``am Anfang hatten wir gehofft, die Märkte	``am Anfang hatten wir gehofft, der Markt würde sich halten'', meinte ein Händler.	``am Anfang hatten wir gehofft, die Märkte würde sich halten'', meinte ein Händler.	Markt	Märkte	34	0	1	Markt
deu_0027	deu	PL	würden sich halten'', meinte ein Händler.	PL	``am Anfang hatten wir gehofft, die Märkte	SG	``am Anfang hatten wir gehofft, der Markt	``am Anfang hatten wir gehofft, die Märkte würden sich halten'', meinte ein Händler.	``am Anfang hatten wir gehofft, der Markt würden sich halten'', meinte ein Händler.	Märkte	Markt	34	0	1	Markt
deu_0028	deu	SG	hätte, wurde das Vorhaben nach mehrjähriger Planungsphase in dem Jahr 2005 offiziell abgelehnt.	SG	Weil das Skigebiet die Natur des Nationalparks Kellerwald - Edersee nachhaltig geschädigt	PL	Weil die Skigebiete die Natur des Nationalparks Kellerwald - Edersee nachhaltig geschädigt	Weil das Skigebiet die Natur des Nationalparks Kellerwald - Edersee nachhaltig geschädigt hätte, wurde das Vorhaben nach mehrjähriger Planungsphase in dem Jahr 2005 offiziell abgelehnt.	Weil die Skigebiete die Natur des Nationalparks Kellerwald - Edersee nachhaltig geschädigt hätte, wurde das Vorhaben nach mehrjähriger Planungsphase in dem Jahr 2005 offiziell abgelehnt.	Skigebiet	Skigebiete	35	1	10	Skigebiet
deu_0028	deu	PL	hätten, wurde das Vorhaben nach mehrjähriger Planungsphase in dem Jahr 2005 offiziell abgelehnt.	PL	Weil die Skigebiete die Natur des Nationalparks Kellerwald - Edersee nachhaltig geschädigt	SG	Weil das Skigebiet die Natur des Nationalparks Kellerwald - Edersee nachhaltig geschädigt	Weil die Skigebiete die Natur des Nationalparks Kellerwald - Edersee nachhaltig geschädigt hätten, wurde das Vorhaben nach mehrjähriger Planungsphase in dem Jahr 2005 offiziell abgelehnt.	Weil das Skigebiet die Natur des Nationalparks Kellerwald - Edersee nachhaltig geschädigt hätten, wurde das Vorhaben nach mehrjähriger Planungsphase in dem Jahr 2005 offiziell abgelehnt.	Skigebiete	Skigebiet	35	1	10	Skigebiet
deu_0029	deu	SG	wollte, die Devisenreserven entsprachen nur noch den Importen eines Monats, das Haushaltsdefizit lautete auf neun Prozent des Bruttosozialprodukts.	SG	Das Land war so verschuldet, daß niemand neue Kredite einräumen	PL	Das Land war so verschuldet, daß keine Kreditgeber neue Kredite einräumen	Das Land war so verschuldet, daß niemand neue Kredite einräumen wollte, die Devisenreserven entsprachen nur noch den Importen eines Monats, das Haushaltsdefizit lautete auf neun Prozent des Bruttosozialprodukts.	Das Land war so verschuldet, daß keine Kreditgeber neue Kredite einräumen wollte, die Devisenreserven entsprachen nur noch den Importen eines Monats, das Haushaltsdefizit lautete auf neun Prozent des Bruttosozialprodukts.	niemand	Kreditgeber	36	1	4	niemand
deu_0029	deu	PL	wollten, die Devisenreserven entsprachen nur noch den Importen eines Monats, das Haushaltsdefizit lautete auf neun Prozent des Bruttosozialprodukts.	PL	Das Land war so verschuldet, daß keine Kreditgeber neue Kredite einräumen	SG	Das Land war so verschuldet, daß niemand neue Kredite einräumen	Das Land war so verschuldet, daß keine Kreditgeber neue Kredite einräumen wollten, die Devisenreserven entsprachen nur noch den Importen eines Monats, das Haushaltsdefizit lautete auf neun Prozent des Bruttosozialprodukts.	Das Land war so verschuldet, daß niemand neue Kredite einräumen wollten, die Devisenreserven entsprachen nur noch den Importen eines Monats, das Haushaltsdefizit lautete auf neun Prozent des Bruttosozialprodukts.	Kreditgeber	niemand	36	1	4	niemand
deu_0030	deu	SG	dürfte auf dem Niveau des vergangenen Jahres verharren.	SG	Der Wert	PL	Die Werte	Der Wert dürfte auf dem Niveau des vergangenen Jahres verharren.	Die Werte dürfte auf dem Niveau des vergangenen Jahres verharren.	Wert	Werte	37	0	1	Wert
deu_0030	deu	PL	dürften auf dem Niveau des vergangenen Jahres verharren.	PL	Die Werte	SG	Der Wert	Die Werte dürften auf dem Niveau des vergangenen Jahres verharren.	Der Wert dürften auf dem Niveau des vergangenen Jahres verharren.	Werte	Wert	37	0	1	Wert
deu_0031	deu	SG	konnte.	SG	Dies ist vor allem bemerkenswert, weil die deutsche Luftwaffe zu dieser Zeit gegen die Tagesangriffe der USAF - Bomber mangels guter und erfahrener Piloten kaum noch effektiven Widerstand leisten	PL	Dies ist vor allem bemerkenswert, weil die deutschen Luftwaffen zu dieser Zeit gegen die Tagesangriffe der USAF - Bomber mangels guter und erfahrener Piloten kaum noch effektiven Widerstand leisten	Dies ist vor allem bemerkenswert, weil die deutsche Luftwaffe zu dieser Zeit gegen die Tagesangriffe der USAF - Bomber mangels guter und erfahrener Piloten kaum noch effektiven Widerstand leisten konnte.	Dies ist vor allem bemerkenswert, weil die deutschen Luftwaffen zu dieser Zeit gegen die Tagesangriffe der USAF - Bomber mangels guter und erfahrener Piloten kaum noch effektiven Widerstand leisten konnte.	Luftwaffe	Luftwaffen	38	1	21	Luftwaffe
deu_0031	deu	PL	konnten.	PL	Dies ist vor allem bemerkenswert, weil die deutschen Luftwaffen zu dieser Zeit gegen die Tagesangriffe der USAF - Bomber mangels guter und erfahrener Piloten kaum noch effektiven Widerstand leisten	SG	Dies ist vor allem bemerkenswert, weil die deutsche Luftwaffe zu dieser Zeit gegen die Tagesangriffe der USAF - Bomber mangels guter und erfahrener Piloten kaum noch effektiven Widerstand leisten	Dies ist vor allem bemerkenswert, weil die deutschen Luftwaffen zu dieser Zeit gegen die Tagesangriffe der USAF - Bomber mangels guter und erfahrener Piloten kaum noch effektiven Widerstand leisten konnten.	Dies ist vor allem bemerkenswert, weil die deutsche Luftwaffe zu dieser Zeit gegen die Tagesangriffe der USAF - Bomber mangels guter und erfahrener Piloten kaum noch effektiven Widerstand leisten konnten.	Luftwaffen	Luftwaffe	38	1	21	Luftwaffe
deu_0033	deu	SG	ist zerbrochen.	SG	Das Schild des Ost -- West -- Konfliktes, unter dem das deutsche Zweiblockland bequemen Schutz vor unangenehmen internationalen Verpflichtungen gefunden hatte,	PL	Die Schilde der Ost -- West -- Konflikte, unter denen das deutsche Zweiblockland bequemen Schutz vor unangenehmen internationalen Verpflichtungen gefunden hatte,	Das Schild des Ost -- West -- Konfliktes, unter dem das deutsche Zweiblockland bequemen Schutz vor unangenehmen internationalen Verpflichtungen gefunden hatte, ist zerbrochen.	Die Schilde der Ost -- West -- Konflikte, unter denen das deutsche Zweiblockland bequemen Schutz vor unangenehmen internationalen Verpflichtungen gefunden hatte, ist zerbrochen.	Schild	Schilde	40	1	22	Schild
deu_0033	deu	PL	sind zerbrochen.	PL	Die Schilde der Ost -- West -- Konflikte, unter denen das deutsche Zweiblockland bequemen Schutz vor unangenehmen internationalen Verpflichtungen gefunden hatte,	SG	Das Schild des Ost -- West -- Konfliktes, unter dem das deutsche Zweiblockland bequemen Schutz vor unangenehmen internationalen Verpflichtungen gefunden hatte,	Die Schilde der Ost -- West -- Konflikte, unter denen das deutsche Zweiblockland bequemen Schutz vor unangenehmen internationalen Verpflichtungen gefunden hatte, sind zerbrochen.	Das Schild des Ost -- West -- Konfliktes, unter dem das deutsche Zweiblockland bequemen Schutz vor unangenehmen internationalen Verpflichtungen gefunden hatte, sind zerbrochen.	Schilde	Schild	40	1	22	Schild
deu_0034	deu	SG	dürfte 1992 acht Milliarden Mark erreichen, wovon 4,2 Milliarden auf den Sportfachhandel entfallen.	SG	Der Gesamtumsatz auf dem hiesigen Markt	PL	Die Gesamtumsätze auf dem hiesigen Markt	Der Gesamtumsatz auf dem hiesigen Markt dürfte 1992 acht Milliarden Mark erreichen, wovon 4,2 Milliarden auf den Sportfachhandel entfallen.	Die Gesamtumsätze auf dem hiesigen Markt dürfte 1992 acht Milliarden Mark erreichen, wovon 4,2 Milliarden auf den Sportfachhandel entfallen.	Gesamtumsatz	Gesamtumsätze	41	1	5	Gesamtumsatz
deu_0034	deu	PL	dürften 1992 acht Milliarden Mark erreichen, wovon 4,2 Milliarden auf den Sportfachhandel entfallen.	PL	Die Gesamtumsätze auf dem hiesigen Markt	SG	Der Gesamtumsatz auf dem hiesigen Markt	Die Gesamtumsätze auf dem hiesigen Markt dürften 1992 acht Milliarden Mark erreichen, wovon 4,2 Milliarden auf den Sportfachhandel entfallen.	Der Gesamtumsatz auf dem hiesigen Markt dürften 1992 acht Milliarden Mark erreichen, wovon 4,2 Milliarden auf den Sportfachhandel entfallen.	Gesamtumsätze	Gesamtumsatz	41	1	5	Gesamtumsatz
deu_0035	deu	SG	würde dazu beitragen, neue Investitionen zu sichern und hunderte qualifizierte Arbeitsplätze bis 2035 zu erhalten.	SG	Michael Fallon sagte, das Datum des ersten Stahlschnitts	PL	Michael Fallon sagte, die Daten des ersten Stahlschnitts	Michael Fallon sagte, das Datum des ersten Stahlschnitts würde dazu beitragen, neue Investitionen zu sichern und hunderte qualifizierte Arbeitsplätze bis 2035 zu erhalten.	Michael Fallon sagte, die Daten des ersten Stahlschnitts würde dazu beitragen, neue Investitionen zu sichern und hunderte qualifizierte Arbeitsplätze bis 2035 zu erhalten.	Datum	Daten	42	1	4	Datum
deu_0035	deu	PL	würden dazu beitragen, neue Investitionen zu sichern und hunderte qualifizierte Arbeitsplätze bis 2035 zu erhalten.	PL	Michael Fallon sagte, die Daten des ersten Stahlschnitts	SG	Michael Fallon sagte, das Datum des ersten Stahlschnitts	Michael Fallon sagte, die Daten des ersten Stahlschnitts würden dazu beitragen, neue Investitionen zu sichern und hunderte qualifizierte Arbeitsplätze bis 2035 zu erhalten.	Michael Fallon sagte, das Datum des ersten Stahlschnitts würden dazu beitragen, neue Investitionen zu sichern und hunderte qualifizierte Arbeitsplätze bis 2035 zu erhalten.	Daten	Datum	42	1	4	Datum
deu_0036	deu	SG	müsse direkter werden, sagte sie.	SG	Die Demokratie	PL	Die Demokratien	Die Demokratie müsse direkter werden, sagte sie.	Die Demokratien müsse direkter werden, sagte sie.	Demokratie	Demokratien	43	0	1	Demokratie
deu_0036	deu	PL	müssen direkter werden, sagte sie.	PL	Die Demokratien	SG	Die Demokratie	Die Demokratien müssen direkter werden, sagte sie.	Die Demokratie müssen direkter werden, sagte sie.	Demokratien	Demokratie	43	0	1	Demokratie
deu_0037	deu	SG	habe sich von 1985 bis 1993 auf 61 000 verdoppelt.	SG	Die Zahl der unter 18jährigen Straftäter für dieses Delikt	PL	Die Zahlen der unter 18jährigen Straftäter für dieses Delikt	Die Zahl der unter 18jährigen Straftäter für dieses Delikt habe sich von 1985 bis 1993 auf 61 000 verdoppelt.	Die Zahlen der unter 18jährigen Straftäter für dieses Delikt habe sich von 1985 bis 1993 auf 61 000 verdoppelt.	Zahl	Zahlen	44	1	8	Zahl
