sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
If the snake is not pregnant or shedding, and its enclosure is properly equipped, losses of appetite probably signal a beginning of hibernation.	signals				losses		{'lemma': 'loss', 'Number': 'Plur'}	NOUN	signal				4	[]	{'sent_id': 'answers-20111108105629AAiZUDY_ans-0037', 'text': 'If the snake is not pregnant or shedding, and its enclosure is properly equipped, a loss of appetite probably signals a beginning of hibernation.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0017', 'extended_role': 'pl'}	signals	PL -> SG	If the snake is not pregnant or shedding, and its enclosure is properly equipped, losses of appetite probably	If the snake is not pregnant or shedding, and its enclosure is properly equipped, losses of appetite probably signals a beginning of hibernation.	[]	[]	0	0	0	False	False	False	0.0135848376392698	SV-#	eng	PL	SG	SV	verb	+
Also, every element of S strictly precedes x, as x is in T.	precedes				element		{'Number': 'Sing', 'lemma': 'element'}	NOUN	precedes				4	[]	{'sent_id': 'GENTLE_proof_wosets-54', 's_prominence': '2', 's_type': 'decl', 'transition': 'retain', 'text': 'Also, every element of S strictly precedes x, as x is in T.', 'treebank': 'UD_English-GENTLE/en_gentle-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0018', 'extended_role': 'sg'}	precede	SG -> PL	Also, every element of S strictly	Also, every element of S strictly precede x, as x is in T.	[]	[]	0	0	0	False	False	False	0.0016981047049087	SV-#	eng	SG	PL	SV	verb	+
Also, all elements of S strictly precede x, as x is in T.	precedes				elements		{'lemma': 'element', 'Number': 'Plur'}	NOUN	precede				4	[]	{'sent_id': 'GENTLE_proof_wosets-54', 's_prominence': '2', 's_type': 'decl', 'transition': 'retain', 'text': 'Also, every element of S strictly precedes x, as x is in T.', 'treebank': 'UD_English-GENTLE/en_gentle-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0018', 'extended_role': 'pl'}	precedes	PL -> SG	Also, all elements of S strictly	Also, all elements of S strictly precedes x, as x is in T.	[]	[]	0	0	0	False	False	False	0.0016981047049087	SV-#	eng	PL	SG	SV	verb	+
The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000, so this sort of cheap shot just hoists him by his own petard.	hoists				sort		{'Number': 'Sing', 'lemma': 'sort'}	NOUN	hoists				5	[]	{'sent_id': 'weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0002', 'text': 'The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000, so this sort of cheap shot just hoists him by his own petard.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0019', 'extended_role': 'sg'}	hoist	SG -> PL	The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000, so this sort of cheap shot just	The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000, so this sort of cheap shot just hoist him by his own petard.	[]	[]	0	0	0	False	False	False	0.0117735259540339	SV-#	eng	SG	PL	SV	verb	+
The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000, so these sorts of cheap shot just hoist him by his own petard.	hoists				sorts		{'lemma': 'sort', 'Number': 'Plur'}	NOUN	hoist				5	[]	{'sent_id': 'weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0002', 'text': 'The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000, so this sort of cheap shot just hoists him by his own petard.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0019', 'extended_role': 'pl'}	hoists	PL -> SG	The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000, so these sorts of cheap shot just	The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000, so these sorts of cheap shot just hoists him by his own petard.	[]	[]	0	0	0	False	False	False	0.0117735259540339	SV-#	eng	PL	SG	SV	verb	+
Our project of a Europe that aims to satisfy social needs envisages the convergence of living conditions towards the highest common denominator.	envisages				project		{'Number': 'Sing', 'lemma': 'project'}	NOUN	envisages				10	[]	{'sent_id': 'en_partut-ud-446', 'text': 'Our project of a Europe that aims to satisfy social needs envisages the convergence of living conditions towards the highest common denominator.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0020', 'extended_role': 'sg'}	envisage	SG -> PL	Our project of a Europe that aims to satisfy social needs	Our project of a Europe that aims to satisfy social needs envisage the convergence of living conditions towards the highest common denominator.	[]	[]	0	0	0	False	False	False	0.0220753611638135	SV-#	eng	SG	PL	SV	verb	+
Our projects of a Europe that aims to satisfy social needs envisage the convergence of living conditions towards the highest common denominator.	envisages				projects		{'lemma': 'project', 'Number': 'Plur'}	NOUN	envisage				10	[]	{'sent_id': 'en_partut-ud-446', 'text': 'Our project of a Europe that aims to satisfy social needs envisages the convergence of living conditions towards the highest common denominator.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0020', 'extended_role': 'pl'}	envisages	PL -> SG	Our projects of a Europe that aims to satisfy social needs	Our projects of a Europe that aims to satisfy social needs envisages the convergence of living conditions towards the highest common denominator.	[]	[]	0	0	0	False	False	False	0.0220753611638135	SV-#	eng	PL	SG	SV	verb	+
China 's strong hand in this even extends to the diplomatic realm; China is a permanent member of the United Nations Security Council, and could veto any actions against Iran proposed by the United States.	extends				hand		{'Number': 'Sing', 'lemma': 'hand'}	NOUN	extends				4	[]	"{'sent_id': 'newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0097', 'text': ""China's strong hand in this even extends to the diplomatic realm; China is a permanent member of the United Nations Security Council, and could veto any actions against Iran proposed by the United States."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0021', 'extended_role': 'sg'}"	extend	SG -> PL	China 's strong hand in this even	China 's strong hand in this even extend to the diplomatic realm; China is a permanent member of the United Nations Security Council, and could veto any actions against Iran proposed by the United States.	[]	[]	0	0	0	False	False	False	0.0135848376392698	SV-#	eng	SG	PL	SV	verb	+
China 's strong hands in this even extend to the diplomatic realm; China is a permanent member of the United Nations Security Council, and could veto any actions against Iran proposed by the United States.	extends				hands		{'lemma': 'hand', 'Number': 'Plur'}	NOUN	extend				4	[]	"{'sent_id': 'newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0097', 'text': ""China's strong hand in this even extends to the diplomatic realm; China is a permanent member of the United Nations Security Council, and could veto any actions against Iran proposed by the United States."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0021', 'extended_role': 'pl'}"	extends	PL -> SG	China 's strong hands in this even	China 's strong hands in this even extends to the diplomatic realm; China is a permanent member of the United Nations Security Council, and could veto any actions against Iran proposed by the United States.	[]	[]	0	0	0	False	False	False	0.0135848376392698	SV-#	eng	PL	SG	SV	verb	+
Let me join the chorus of annoyance over Google 's new toolbar , which, as noted in the linked article, commits just about every sin an online marketer could commit, and makes up a few new ones besides.	commits				which		{'PronType': 'Rel', 'lemma': 'which'}	PRON	commits				9	[]	"{'newdoc id': 'weblog-blogspot.com_marketview_20050224181500_ENG_20050224_181500', 'sent_id': 'weblog-blogspot.com_marketview_20050224181500_ENG_20050224_181500-0001', 'newpar id': 'weblog-blogspot.com_marketview_20050224181500_ENG_20050224_181500-p0001', 'text': ""Let me join the chorus of annoyance over Google's new toolbar , which, as noted in the linked article, commits just about every sin an online marketer could commit, and makes up a few new ones besides."", 'treebank': 'UD_English-EWT/en_ewt-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0022', 'extended_role': 'sg'}"	commit	SG -> PL	Let me join the chorus of annoyance over Google 's new toolbar , which, as noted in the linked article,	Let me join the chorus of annoyance over Google 's new toolbar , which, as noted in the linked article, commit just about every sin an online marketer could commit, and makes up a few new ones besides.	[]	[]	0	0	0	False	False	False	0.0006540847752241	SV-#	eng	SG	PL	SV	verb	+
Let me join the chorus of annoyance over Google 's new toolbars , which, as noted in the linked article, commit just about every sin an online marketer could commit, and makes up a few new ones besides.	commits				toolbars		{'lemma': 'which', 'Number': 'Plur'}	NOUN	commit				9	[]	"{'newdoc id': 'weblog-blogspot.com_marketview_20050224181500_ENG_20050224_181500', 'sent_id': 'weblog-blogspot.com_marketview_20050224181500_ENG_20050224_181500-0001', 'newpar id': 'weblog-blogspot.com_marketview_20050224181500_ENG_20050224_181500-p0001', 'text': ""Let me join the chorus of annoyance over Google's new toolbar , which, as noted in the linked article, commits just about every sin an online marketer could commit, and makes up a few new ones besides."", 'treebank': 'UD_English-EWT/en_ewt-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0022', 'extended_role': 'pl'}"	commits	PL -> SG	Let me join the chorus of annoyance over Google 's new toolbars , which, as noted in the linked article,	Let me join the chorus of annoyance over Google 's new toolbars , which, as noted in the linked article, commits just about every sin an online marketer could commit, and makes up a few new ones besides.	[]	[]	0	0	0	False	False	False	0.0006540847752241	SV-#	eng	PL	SG	SV	verb	+
In the next week or so, we 'll be sending around a discussion paper which we hope crystallizes the issues, and we will try to talk to as many of you as possible before the meeting to go through it.	crystallizes				which		{'PronType': 'Rel', 'lemma': 'which'}	PRON	crystallizes				3	[]	"{'sent_id': 'email-enronsent22_01-0034', 'text': ""In the next week or so, we'll be sending around a discussion paper which we hope crystallizes the issues, and we will try to talk to as many of you as possible before the meeting to go through it."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0023', 'extended_role': 'sg'}"	crystallize	SG -> PL	In the next week or so, we 'll be sending around a discussion paper which we hope	In the next week or so, we 'll be sending around a discussion paper which we hope crystallize the issues, and we will try to talk to as many of you as possible before the meeting to go through it.	[]	[]	0	0	0	False	False	False	0.0026803256549944	SV-#	eng	SG	PL	SV	verb	+
In the next week or so, we 'll be sending around some discussion papers which we hope crystallize the issues, and we will try to talk to as many of you as possible before the meeting to go through it.	crystallizes				discussion papers		{'lemma': 'which', 'Number': 'Plur'}	NOUN	crystallize				3	[]	"{'sent_id': 'email-enronsent22_01-0034', 'text': ""In the next week or so, we'll be sending around a discussion paper which we hope crystallizes the issues, and we will try to talk to as many of you as possible before the meeting to go through it."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0023', 'extended_role': 'pl'}"	crystallizes	PL -> SG	In the next week or so, we 'll be sending around some discussion papers which we hope	In the next week or so, we 'll be sending around some discussion papers which we hope crystallizes the issues, and we will try to talk to as many of you as possible before the meeting to go through it.	[]	[]	0	0	0	False	False	False	0.0026803256549944	SV-#	eng	PL	SG	SV	verb	+
